1;02-Nov-17 12:15:00;0
1;02-Nov-17 12:30:00;0
1;02-Nov-17 12:45:00;0
1;02-Nov-17 13:00:00;0
1;02-Nov-17 13:15:00;0
1;02-Nov-17 13:30:00;0
1;02-Nov-17 13:45:00;0
1;02-Nov-17 14:00:00;0
1;02-Nov-17 14:15:00;0
1;02-Nov-17 14:30:00;0
1;02-Nov-17 14:45:00;0
1;02-Nov-17 15:00:00;0
1;02-Nov-17 15:15:00;0
1;02-Nov-17 15:30:00;0
1;02-Nov-17 15:45:00;0
1;02-Nov-17 16:00:00;0
1;02-Nov-17 16:15:00;0
1;02-Nov-17 16:30:00;0
1;02-Nov-17 16:45:00;0
1;02-Nov-17 17:00:00;0
1;02-Nov-17 17:15:00;0
1;02-Nov-17 17:30:00;0
1;02-Nov-17 17:45:00;0
1;02-Nov-17 18:00:00;0
1;02-Nov-17 18:15:00;0
1;02-Nov-17 18:30:00;0
1;02-Nov-17 18:45:00;0
1;02-Nov-17 19:00:00;0
1;02-Nov-17 19:15:00;0
1;02-Nov-17 19:30:00;0
1;02-Nov-17 19:45:00;0
1;03-Nov-17 08:30:00;0
1;03-Nov-17 08:45:00;0
1;03-Nov-17 09:00:00;0
1;03-Nov-17 09:15:00;0
1;03-Nov-17 09:30:00;0
1;03-Nov-17 09:45:00;0
1;03-Nov-17 10:00:00;0
1;03-Nov-17 10:15:00;0
1;03-Nov-17 10:30:00;0
1;03-Nov-17 10:45:00;0
1;03-Nov-17 11:00:00;0
1;03-Nov-17 11:15:00;0
1;03-Nov-17 11:30:00;0
1;03-Nov-17 11:45:00;0
1;03-Nov-17 12:00:00;0
1;03-Nov-17 12:15:00;0
1;03-Nov-17 12:30:00;0
1;03-Nov-17 12:45:00;1
1;03-Nov-17 13:00:00;0
1;03-Nov-17 13:15:00;0
1;03-Nov-17 13:30:00;0
1;03-Nov-17 13:45:00;0
1;03-Nov-17 14:00:00;0
1;03-Nov-17 14:15:00;0
1;03-Nov-17 14:30:00;0
1;03-Nov-17 14:45:00;0
1;03-Nov-17 15:00:00;0
1;03-Nov-17 15:15:00;0
1;03-Nov-17 15:30:00;0
1;03-Nov-17 15:45:00;0
1;03-Nov-17 16:00:00;0
1;03-Nov-17 16:15:00;0
1;03-Nov-17 16:30:00;1
1;03-Nov-17 16:45:00;1
1;03-Nov-17 17:00:00;1
1;03-Nov-17 17:15:00;0
1;03-Nov-17 17:30:00;0
1;03-Nov-17 17:45:00;0
1;03-Nov-17 18:00:00;0
1;03-Nov-17 18:15:00;0
1;03-Nov-17 18:30:00;0
1;03-Nov-17 18:45:00;0
1;03-Nov-17 19:00:00;0
1;03-Nov-17 19:15:00;0
1;03-Nov-17 19:30:00;0
1;03-Nov-17 19:45:00;0
1;04-Nov-17 08:30:00;0
1;04-Nov-17 08:45:00;0
1;04-Nov-17 09:00:00;0
1;04-Nov-17 09:15:00;0
1;04-Nov-17 09:30:00;0
1;04-Nov-17 09:45:00;0
1;04-Nov-17 10:00:00;1
1;04-Nov-17 10:15:00;1
1;04-Nov-17 10:30:00;1
1;04-Nov-17 10:45:00;1
1;04-Nov-17 11:00:00;1
1;04-Nov-17 11:15:00;1
1;04-Nov-17 11:30:00;1
1;04-Nov-17 11:45:00;1
1;04-Nov-17 12:00:00;1
1;04-Nov-17 12:15:00;1
1;04-Nov-17 12:30:00;1
1;04-Nov-17 12:45:00;0
1;04-Nov-17 13:00:00;0
1;04-Nov-17 13:15:00;0
1;04-Nov-17 13:30:00;0
1;04-Nov-17 13:45:00;0
1;04-Nov-17 14:00:00;1
1;04-Nov-17 14:15:00;1
1;04-Nov-17 14:30:00;1
1;04-Nov-17 14:45:00;1
1;04-Nov-17 15:00:00;1
1;04-Nov-17 15:15:00;1
1;04-Nov-17 15:30:00;1
1;04-Nov-17 15:45:00;1
1;04-Nov-17 16:00:00;1
1;04-Nov-17 16:15:00;1
1;04-Nov-17 16:30:00;1
1;04-Nov-17 16:45:00;1
1;04-Nov-17 17:00:00;1
1;04-Nov-17 17:15:00;1
1;04-Nov-17 17:30:00;1
1;04-Nov-17 17:45:00;1
1;04-Nov-17 18:00:00;1
1;04-Nov-17 18:15:00;1
1;04-Nov-17 18:30:00;1
1;04-Nov-17 18:45:00;1
1;04-Nov-17 19:00:00;1
1;04-Nov-17 19:15:00;1
1;04-Nov-17 19:30:00;0
1;04-Nov-17 19:45:00;0
1;05-Nov-17 08:30:00;0
1;05-Nov-17 08:45:00;0
1;05-Nov-17 09:00:00;0
1;05-Nov-17 09:15:00;0
1;05-Nov-17 09:30:00;0
1;05-Nov-17 09:45:00;0
1;05-Nov-17 10:00:00;1
1;05-Nov-17 10:15:00;1
1;05-Nov-17 10:30:00;1
1;05-Nov-17 10:45:00;1
1;05-Nov-17 11:00:00;1
1;05-Nov-17 11:15:00;1
1;05-Nov-17 11:30:00;1
1;05-Nov-17 11:45:00;0
1;05-Nov-17 12:00:00;0
1;05-Nov-17 12:15:00;0
1;05-Nov-17 12:30:00;0
1;05-Nov-17 12:45:00;0
1;05-Nov-17 13:00:00;0
1;05-Nov-17 13:15:00;0
1;05-Nov-17 13:30:00;0
1;05-Nov-17 13:45:00;0
1;05-Nov-17 14:00:00;0
1;05-Nov-17 14:15:00;0
1;05-Nov-17 14:30:00;0
1;05-Nov-17 14:45:00;0
1;05-Nov-17 15:00:00;0
1;05-Nov-17 15:15:00;0
1;05-Nov-17 15:30:00;0
1;05-Nov-17 15:45:00;0
1;05-Nov-17 16:00:00;0
1;05-Nov-17 16:15:00;0
1;05-Nov-17 16:30:00;0
1;05-Nov-17 16:45:00;0
1;05-Nov-17 17:00:00;0
1;05-Nov-17 17:15:00;0
1;05-Nov-17 17:30:00;0
1;05-Nov-17 17:45:00;1
1;05-Nov-17 18:00:00;1
1;05-Nov-17 18:15:00;1
1;05-Nov-17 18:30:00;1
1;05-Nov-17 18:45:00;1
1;05-Nov-17 19:00:00;0
1;05-Nov-17 19:15:00;0
1;05-Nov-17 19:30:00;0
1;05-Nov-17 19:45:00;0
2;01-Nov-17 08:30:00;0
2;01-Nov-17 08:45:00;0
2;01-Nov-17 09:00:00;0
2;01-Nov-17 09:15:00;0
2;01-Nov-17 09:30:00;0
2;01-Nov-17 09:45:00;0
2;01-Nov-17 10:00:00;0
2;01-Nov-17 10:15:00;1
2;01-Nov-17 10:30:00;1
2;01-Nov-17 10:45:00;1
2;01-Nov-17 11:00:00;1
2;01-Nov-17 11:15:00;1
2;01-Nov-17 11:30:00;1
2;01-Nov-17 11:45:00;1
2;01-Nov-17 12:00:00;1
2;01-Nov-17 12:15:00;1
2;01-Nov-17 12:30:00;1
2;01-Nov-17 12:45:00;1
2;01-Nov-17 13:00:00;1
2;01-Nov-17 13:15:00;1
2;01-Nov-17 13:30:00;1
2;01-Nov-17 13:45:00;1
2;01-Nov-17 14:00:00;1
2;01-Nov-17 14:15:00;1
2;01-Nov-17 14:30:00;0
2;01-Nov-17 14:45:00;0
2;01-Nov-17 15:00:00;0
2;01-Nov-17 15:15:00;0
2;01-Nov-17 15:30:00;0
2;01-Nov-17 15:45:00;0
2;01-Nov-17 16:00:00;0
2;01-Nov-17 16:15:00;0
2;01-Nov-17 16:30:00;0
2;01-Nov-17 16:45:00;0
2;01-Nov-17 17:00:00;0
2;01-Nov-17 17:15:00;0
2;01-Nov-17 17:30:00;0
2;01-Nov-17 17:45:00;0
2;01-Nov-17 18:00:00;0
2;01-Nov-17 18:15:00;0
2;01-Nov-17 18:30:00;0
2;01-Nov-17 18:45:00;0
2;01-Nov-17 19:00:00;0
2;01-Nov-17 19:15:00;0
2;01-Nov-17 19:30:00;0
2;01-Nov-17 19:45:00;0
2;02-Nov-17 08:30:00;0
2;02-Nov-17 08:45:00;0
2;02-Nov-17 09:00:00;0
2;02-Nov-17 09:15:00;0
2;02-Nov-17 09:30:00;0
2;02-Nov-17 09:45:00;0
2;02-Nov-17 10:00:00;0
2;02-Nov-17 10:15:00;0
2;02-Nov-17 10:30:00;0
2;02-Nov-17 10:45:00;0
2;02-Nov-17 11:00:00;0
2;02-Nov-17 11:15:00;0
2;02-Nov-17 11:30:00;0
2;02-Nov-17 11:45:00;0
2;02-Nov-17 12:00:00;0
2;02-Nov-17 12:15:00;0
2;02-Nov-17 12:30:00;0
2;02-Nov-17 12:45:00;0
2;02-Nov-17 13:00:00;0
2;02-Nov-17 13:15:00;0
2;02-Nov-17 13:30:00;0
2;02-Nov-17 13:45:00;0
2;02-Nov-17 14:00:00;0
2;02-Nov-17 14:15:00;0
2;02-Nov-17 14:30:00;0
2;02-Nov-17 14:45:00;0
2;02-Nov-17 15:00:00;0
2;02-Nov-17 15:15:00;0
2;02-Nov-17 15:30:00;0
2;02-Nov-17 15:45:00;0
2;02-Nov-17 16:00:00;0
2;02-Nov-17 16:15:00;0
2;02-Nov-17 16:30:00;0
2;02-Nov-17 16:45:00;0
2;02-Nov-17 17:00:00;0
2;02-Nov-17 17:15:00;0
2;02-Nov-17 17:30:00;0
2;02-Nov-17 17:45:00;0
2;02-Nov-17 18:00:00;0
2;02-Nov-17 18:15:00;0
2;02-Nov-17 18:30:00;0
2;02-Nov-17 18:45:00;0
2;02-Nov-17 19:00:00;0
2;02-Nov-17 19:15:00;0
2;02-Nov-17 19:30:00;0
2;02-Nov-17 19:45:00;0
2;03-Nov-17 08:30:00;0
2;03-Nov-17 08:45:00;0
2;03-Nov-17 09:00:00;0
2;03-Nov-17 09:15:00;0
2;03-Nov-17 09:30:00;0
2;03-Nov-17 09:45:00;0
2;03-Nov-17 10:00:00;0
2;03-Nov-17 10:15:00;0
2;03-Nov-17 10:30:00;0
2;03-Nov-17 10:45:00;0
2;03-Nov-17 11:00:00;0
2;03-Nov-17 11:15:00;0
2;03-Nov-17 11:30:00;0
2;03-Nov-17 11:45:00;0
2;03-Nov-17 12:00:00;0
2;03-Nov-17 12:15:00;0
2;03-Nov-17 12:30:00;0
2;03-Nov-17 12:45:00;0
2;03-Nov-17 13:00:00;0
2;03-Nov-17 13:15:00;0
2;03-Nov-17 13:30:00;0
2;03-Nov-17 13:45:00;0
2;03-Nov-17 14:00:00;0
2;03-Nov-17 14:15:00;0
2;03-Nov-17 14:30:00;0
2;03-Nov-17 14:45:00;1
2;03-Nov-17 15:00:00;1
2;03-Nov-17 15:15:00;1
2;03-Nov-17 15:30:00;1
2;03-Nov-17 15:45:00;1
2;03-Nov-17 16:00:00;1
2;03-Nov-17 16:15:00;1
2;03-Nov-17 16:30:00;1
2;03-Nov-17 16:45:00;1
2;03-Nov-17 17:00:00;1
2;03-Nov-17 17:15:00;1
2;03-Nov-17 17:30:00;1
2;03-Nov-17 17:45:00;1
2;03-Nov-17 18:00:00;1
2;03-Nov-17 18:15:00;0
2;03-Nov-17 18:30:00;0
2;03-Nov-17 18:45:00;0
2;03-Nov-17 19:00:00;0
2;03-Nov-17 19:15:00;0
2;03-Nov-17 19:30:00;0
2;03-Nov-17 19:45:00;0
2;04-Nov-17 08:30:00;0
2;04-Nov-17 08:45:00;0
2;04-Nov-17 09:00:00;0
2;04-Nov-17 09:15:00;0
2;04-Nov-17 09:30:00;0
2;04-Nov-17 09:45:00;0
2;04-Nov-17 10:00:00;0
2;04-Nov-17 10:15:00;0
2;04-Nov-17 10:30:00;0
2;04-Nov-17 10:45:00;0
2;04-Nov-17 11:00:00;1
2;04-Nov-17 11:15:00;1
2;04-Nov-17 11:30:00;1
2;04-Nov-17 11:45:00;1
2;04-Nov-17 12:00:00;1
2;04-Nov-17 12:15:00;1
2;04-Nov-17 12:30:00;1
2;04-Nov-17 12:45:00;1
2;04-Nov-17 13:00:00;1
2;04-Nov-17 13:15:00;1
2;04-Nov-17 13:30:00;1
2;04-Nov-17 13:45:00;1
2;04-Nov-17 14:00:00;1
2;04-Nov-17 14:15:00;1
2;04-Nov-17 14:30:00;1
2;04-Nov-17 14:45:00;1
2;04-Nov-17 15:00:00;1
2;04-Nov-17 15:15:00;1
2;04-Nov-17 15:30:00;1
2;04-Nov-17 15:45:00;1
2;04-Nov-17 16:00:00;1
2;04-Nov-17 16:15:00;1
2;04-Nov-17 16:30:00;1
2;04-Nov-17 16:45:00;1
2;04-Nov-17 17:00:00;1
2;04-Nov-17 17:15:00;1
2;04-Nov-17 17:30:00;0
2;04-Nov-17 17:45:00;0
2;04-Nov-17 18:00:00;0
2;04-Nov-17 18:15:00;0
2;04-Nov-17 18:30:00;0
2;04-Nov-17 18:45:00;0
2;04-Nov-17 19:00:00;0
2;04-Nov-17 19:15:00;0
2;04-Nov-17 19:30:00;0
2;04-Nov-17 19:45:00;0
2;05-Nov-17 08:30:00;0
2;05-Nov-17 08:45:00;0
2;05-Nov-17 09:00:00;0
2;05-Nov-17 09:15:00;0
2;05-Nov-17 09:30:00;0
2;05-Nov-17 09:45:00;0
2;05-Nov-17 10:00:00;0
2;05-Nov-17 10:15:00;0
2;05-Nov-17 10:30:00;0
2;05-Nov-17 10:45:00;0
2;05-Nov-17 11:00:00;0
2;05-Nov-17 11:15:00;0
2;05-Nov-17 11:30:00;0
2;05-Nov-17 11:45:00;0
2;05-Nov-17 12:00:00;0
2;05-Nov-17 12:15:00;0
2;05-Nov-17 12:30:00;0
2;05-Nov-17 12:45:00;0
2;05-Nov-17 13:00:00;0
2;05-Nov-17 13:15:00;0
2;05-Nov-17 13:30:00;0
2;05-Nov-17 13:45:00;0
2;05-Nov-17 14:00:00;0
2;05-Nov-17 14:15:00;0
2;05-Nov-17 14:30:00;0
2;05-Nov-17 14:45:00;0
2;05-Nov-17 15:00:00;0
2;05-Nov-17 15:15:00;0
2;05-Nov-17 15:30:00;0
2;05-Nov-17 15:45:00;1
2;05-Nov-17 16:00:00;1
2;05-Nov-17 16:15:00;1
2;05-Nov-17 16:30:00;1
2;05-Nov-17 16:45:00;1
2;05-Nov-17 17:00:00;1
2;05-Nov-17 17:15:00;1
2;05-Nov-17 17:30:00;1
2;05-Nov-17 17:45:00;1
2;05-Nov-17 18:00:00;1
2;05-Nov-17 18:15:00;1
2;05-Nov-17 18:30:00;0
2;05-Nov-17 18:45:00;0
2;05-Nov-17 19:00:00;0
2;05-Nov-17 19:15:00;0
2;05-Nov-17 19:30:00;0
2;05-Nov-17 19:45:00;0
3;01-Nov-17 08:30:00;0
3;01-Nov-17 08:45:00;0
3;01-Nov-17 09:00:00;0
3;01-Nov-17 09:15:00;0
3;01-Nov-17 09:30:00;0
3;01-Nov-17 09:45:00;0
3;01-Nov-17 10:00:00;0
3;01-Nov-17 10:15:00;0
3;01-Nov-17 10:30:00;0
3;01-Nov-17 10:45:00;0
3;01-Nov-17 11:00:00;0
3;01-Nov-17 11:15:00;0
3;01-Nov-17 11:30:00;0
3;01-Nov-17 11:45:00;0
3;01-Nov-17 12:00:00;0
3;01-Nov-17 12:15:00;0
3;01-Nov-17 12:30:00;0
3;01-Nov-17 12:45:00;0
3;01-Nov-17 13:00:00;0
3;01-Nov-17 13:15:00;0
3;01-Nov-17 13:30:00;0
3;01-Nov-17 13:45:00;0
3;01-Nov-17 14:00:00;0
3;01-Nov-17 14:15:00;0
3;01-Nov-17 14:30:00;0
3;01-Nov-17 14:45:00;0
3;01-Nov-17 15:00:00;0
3;01-Nov-17 15:15:00;0
3;01-Nov-17 15:30:00;0
3;01-Nov-17 15:45:00;0
3;01-Nov-17 16:00:00;0
3;01-Nov-17 16:15:00;0
3;01-Nov-17 16:30:00;0
3;01-Nov-17 16:45:00;0
3;01-Nov-17 17:00:00;0
3;01-Nov-17 17:15:00;0
3;01-Nov-17 17:30:00;0
3;01-Nov-17 17:45:00;0
3;01-Nov-17 18:00:00;0
3;01-Nov-17 18:15:00;0
3;01-Nov-17 18:30:00;0
3;01-Nov-17 18:45:00;0
3;01-Nov-17 19:00:00;0
3;01-Nov-17 19:15:00;0
3;01-Nov-17 19:30:00;0
3;01-Nov-17 19:45:00;0
3;02-Nov-17 08:30:00;0
3;02-Nov-17 08:45:00;0
3;02-Nov-17 09:00:00;0
3;02-Nov-17 09:15:00;0
3;02-Nov-17 09:30:00;0
3;02-Nov-17 09:45:00;0
3;02-Nov-17 10:00:00;0
3;02-Nov-17 10:15:00;0
3;02-Nov-17 10:30:00;0
3;02-Nov-17 10:45:00;0
3;02-Nov-17 11:00:00;0
3;02-Nov-17 11:15:00;0
3;02-Nov-17 11:30:00;0
3;02-Nov-17 11:45:00;0
3;02-Nov-17 12:00:00;1
3;02-Nov-17 12:15:00;1
3;02-Nov-17 12:30:00;1
3;02-Nov-17 12:45:00;1
3;02-Nov-17 13:00:00;1
3;02-Nov-17 13:15:00;1
3;02-Nov-17 13:30:00;1
3;02-Nov-17 13:45:00;1
3;02-Nov-17 14:00:00;1
3;02-Nov-17 14:15:00;1
3;02-Nov-17 14:30:00;1
3;02-Nov-17 14:45:00;1
3;02-Nov-17 15:00:00;0
3;02-Nov-17 15:15:00;0
3;02-Nov-17 15:30:00;0
3;02-Nov-17 15:45:00;0
3;02-Nov-17 16:00:00;0
3;02-Nov-17 16:15:00;0
3;02-Nov-17 16:30:00;0
3;02-Nov-17 16:45:00;0
3;02-Nov-17 17:00:00;0
3;02-Nov-17 17:15:00;0
3;02-Nov-17 17:30:00;0
3;02-Nov-17 17:45:00;0
3;02-Nov-17 18:00:00;0
3;02-Nov-17 18:15:00;0
3;02-Nov-17 18:30:00;0
3;02-Nov-17 18:45:00;0
3;02-Nov-17 19:00:00;0
3;02-Nov-17 19:15:00;0
3;02-Nov-17 19:30:00;0
3;02-Nov-17 19:45:00;0
3;03-Nov-17 08:30:00;0
3;03-Nov-17 08:45:00;0
3;03-Nov-17 09:00:00;0
3;03-Nov-17 09:15:00;0
3;03-Nov-17 09:30:00;0
3;03-Nov-17 09:45:00;0
3;03-Nov-17 10:00:00;0
3;03-Nov-17 10:15:00;0
3;03-Nov-17 10:30:00;0
3;03-Nov-17 10:45:00;0
3;03-Nov-17 11:00:00;0
3;03-Nov-17 11:15:00;0
3;03-Nov-17 11:30:00;0
3;03-Nov-17 11:45:00;0
3;03-Nov-17 12:00:00;0
3;03-Nov-17 12:15:00;0
3;03-Nov-17 12:30:00;0
3;03-Nov-17 12:45:00;0
3;03-Nov-17 13:00:00;0
3;03-Nov-17 13:15:00;0
3;03-Nov-17 13:30:00;0
3;03-Nov-17 13:45:00;0
3;03-Nov-17 14:00:00;0
3;03-Nov-17 14:15:00;0
3;03-Nov-17 14:30:00;0
3;03-Nov-17 14:45:00;0
3;03-Nov-17 15:00:00;0
3;03-Nov-17 15:15:00;0
3;03-Nov-17 15:30:00;0
3;03-Nov-17 15:45:00;0
3;03-Nov-17 16:00:00;0
3;03-Nov-17 16:15:00;0
3;03-Nov-17 16:30:00;0
3;03-Nov-17 16:45:00;0
3;03-Nov-17 17:00:00;0
3;03-Nov-17 17:15:00;0
3;03-Nov-17 17:30:00;0
3;03-Nov-17 17:45:00;0
3;03-Nov-17 18:00:00;0
3;03-Nov-17 18:15:00;0
3;03-Nov-17 18:30:00;0
3;03-Nov-17 18:45:00;0
3;03-Nov-17 19:00:00;0
3;03-Nov-17 19:15:00;0
3;03-Nov-17 19:30:00;0
3;03-Nov-17 19:45:00;0
3;04-Nov-17 08:30:00;0
3;04-Nov-17 08:45:00;0
3;04-Nov-17 09:00:00;0
3;04-Nov-17 09:15:00;0
3;04-Nov-17 09:30:00;0
3;04-Nov-17 09:45:00;0
3;04-Nov-17 10:00:00;0
3;04-Nov-17 10:15:00;0
3;04-Nov-17 10:30:00;0
3;04-Nov-17 10:45:00;0
3;04-Nov-17 11:00:00;0
3;04-Nov-17 11:15:00;0
3;04-Nov-17 11:30:00;0
3;04-Nov-17 11:45:00;0
3;04-Nov-17 12:00:00;0
3;04-Nov-17 12:15:00;0
3;04-Nov-17 12:30:00;0
3;04-Nov-17 12:45:00;0
3;04-Nov-17 13:00:00;0
3;04-Nov-17 13:15:00;0
3;04-Nov-17 13:30:00;0
3;04-Nov-17 13:45:00;0
3;04-Nov-17 14:00:00;0
3;04-Nov-17 14:15:00;0
3;04-Nov-17 14:30:00;0
3;04-Nov-17 14:45:00;0
3;04-Nov-17 15:00:00;0
3;04-Nov-17 15:15:00;0
3;04-Nov-17 15:30:00;0
3;04-Nov-17 15:45:00;0
3;04-Nov-17 16:00:00;0
3;04-Nov-17 16:15:00;0
3;04-Nov-17 16:30:00;1
3;04-Nov-17 16:45:00;1
3;04-Nov-17 17:00:00;1
3;04-Nov-17 17:15:00;1
3;04-Nov-17 17:30:00;1
3;04-Nov-17 17:45:00;1
3;04-Nov-17 18:00:00;0
3;04-Nov-17 18:15:00;0
3;04-Nov-17 18:30:00;0
3;04-Nov-17 18:45:00;0
3;04-Nov-17 19:00:00;0
3;04-Nov-17 19:15:00;0
3;04-Nov-17 19:30:00;0
3;04-Nov-17 19:45:00;0
3;05-Nov-17 08:30:00;0
3;05-Nov-17 08:45:00;0
3;05-Nov-17 09:00:00;0
3;05-Nov-17 09:15:00;0
3;05-Nov-17 09:30:00;0
3;05-Nov-17 09:45:00;0
3;05-Nov-17 10:00:00;0
3;05-Nov-17 10:15:00;0
3;05-Nov-17 10:30:00;0
3;05-Nov-17 10:45:00;0
3;05-Nov-17 11:00:00;0
3;05-Nov-17 11:15:00;0
3;05-Nov-17 11:30:00;0
3;05-Nov-17 11:45:00;0
3;05-Nov-17 12:00:00;0
3;05-Nov-17 12:15:00;0
3;05-Nov-17 12:30:00;0
3;05-Nov-17 12:45:00;0
3;05-Nov-17 13:00:00;0
3;05-Nov-17 13:15:00;0
3;05-Nov-17 13:30:00;0
3;05-Nov-17 13:45:00;0
3;05-Nov-17 14:00:00;0
3;05-Nov-17 14:15:00;0
3;05-Nov-17 14:30:00;0
3;05-Nov-17 14:45:00;0
3;05-Nov-17 15:00:00;0
3;05-Nov-17 15:15:00;0
3;05-Nov-17 15:30:00;0
3;05-Nov-17 15:45:00;0
3;05-Nov-17 16:00:00;0
3;05-Nov-17 16:15:00;0
3;05-Nov-17 16:30:00;0
3;05-Nov-17 16:45:00;0
3;05-Nov-17 17:00:00;0
3;05-Nov-17 17:15:00;0
3;05-Nov-17 17:30:00;0
3;05-Nov-17 17:45:00;0
3;05-Nov-17 18:00:00;0
3;05-Nov-17 18:15:00;0
3;05-Nov-17 18:30:00;0
3;05-Nov-17 18:45:00;0
3;05-Nov-17 19:00:00;0
3;05-Nov-17 19:15:00;0
3;05-Nov-17 19:30:00;0
3;05-Nov-17 19:45:00;0
4;01-Nov-17 08:30:00;0
4;01-Nov-17 08:45:00;0
4;01-Nov-17 09:00:00;0
4;01-Nov-17 09:15:00;0
4;01-Nov-17 09:30:00;0
4;01-Nov-17 09:45:00;0
4;01-Nov-17 10:00:00;0
4;01-Nov-17 10:15:00;0
4;01-Nov-17 10:30:00;0
4;01-Nov-17 10:45:00;0
4;01-Nov-17 11:00:00;0
4;01-Nov-17 11:15:00;0
4;01-Nov-17 11:30:00;0
4;01-Nov-17 11:45:00;0
4;01-Nov-17 12:00:00;0
4;01-Nov-17 12:15:00;0
4;01-Nov-17 12:30:00;0
4;01-Nov-17 12:45:00;1
4;01-Nov-17 13:00:00;1
4;01-Nov-17 13:15:00;1
4;01-Nov-17 13:30:00;0
4;01-Nov-17 13:45:00;0
4;01-Nov-17 14:00:00;0
4;01-Nov-17 14:15:00;0
4;01-Nov-17 14:30:00;0
4;01-Nov-17 14:45:00;0
4;01-Nov-17 15:00:00;0
4;01-Nov-17 15:15:00;0
4;01-Nov-17 15:30:00;0
4;01-Nov-17 15:45:00;0
4;01-Nov-17 16:00:00;0
4;01-Nov-17 16:15:00;0
4;01-Nov-17 16:30:00;0
4;01-Nov-17 16:45:00;0
4;01-Nov-17 17:00:00;0
4;01-Nov-17 17:15:00;0
4;01-Nov-17 17:30:00;0
4;01-Nov-17 17:45:00;0
4;01-Nov-17 18:00:00;0
4;01-Nov-17 18:15:00;0
4;01-Nov-17 18:30:00;0
4;01-Nov-17 18:45:00;0
4;01-Nov-17 19:00:00;0
4;01-Nov-17 19:15:00;0
4;01-Nov-17 19:30:00;0
4;01-Nov-17 19:45:00;0
4;02-Nov-17 08:30:00;0
4;02-Nov-17 08:45:00;0
4;02-Nov-17 09:00:00;0
4;02-Nov-17 09:15:00;0
4;02-Nov-17 09:30:00;0
4;02-Nov-17 09:45:00;0
4;02-Nov-17 10:00:00;1
4;02-Nov-17 10:15:00;1
4;02-Nov-17 10:30:00;1
4;02-Nov-17 10:45:00;1
4;02-Nov-17 11:00:00;1
4;02-Nov-17 11:15:00;1
4;02-Nov-17 11:30:00;1
4;02-Nov-17 11:45:00;1
4;02-Nov-17 12:00:00;1
4;02-Nov-17 12:15:00;1
4;02-Nov-17 12:30:00;0
4;02-Nov-17 12:45:00;0
4;02-Nov-17 13:00:00;0
4;02-Nov-17 13:15:00;0
4;02-Nov-17 13:30:00;0
4;02-Nov-17 13:45:00;0
4;02-Nov-17 14:00:00;1
4;02-Nov-17 14:15:00;1
4;02-Nov-17 14:30:00;1
4;02-Nov-17 14:45:00;1
4;02-Nov-17 15:00:00;1
4;02-Nov-17 15:15:00;1
4;02-Nov-17 15:30:00;0
4;02-Nov-17 15:45:00;0
4;02-Nov-17 16:00:00;0
4;02-Nov-17 16:15:00;0
4;02-Nov-17 16:30:00;0
4;02-Nov-17 16:45:00;0
4;02-Nov-17 17:00:00;0
4;02-Nov-17 17:15:00;1
4;02-Nov-17 17:30:00;1
4;02-Nov-17 17:45:00;1
4;02-Nov-17 18:00:00;1
4;02-Nov-17 18:15:00;1
4;02-Nov-17 18:30:00;1
